frame,object_id,object_type,x,y,area,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width,bbox_height,window_index,window_start_frame,local_frame,sam3_track_id,text_prompt
894,robot_001,robot,477.3855291576674,310.28833693304534,926,458,288,499,326,41,38,55,880,14,1,robot
894,robot_006,robot,504.98355263157896,299.9967105263158,608,494,280,523,316,29,36,55,880,14,0,robot
894,robot_007,robot,743.510120585702,469.2892980189492,9288,694,415,798,528,104,113,55,880,14,2,robot
895,robot_001,robot,477.1758474576271,309.84639830508473,944,458,287,499,326,41,39,55,880,15,1,robot
895,robot_006,robot,505.8734375,299.840625,640,495,280,524,316,29,36,55,880,15,0,robot
895,robot_007,robot,743.3753107772133,469.3168306129067,9251,694,416,798,528,104,112,55,880,15,2,robot
896,robot_001,robot,478.72233400402416,308.9738430583501,994,459,287,499,325,40,38,56,896,0,0,robot
896,robot_006,robot,507.3586776859504,300.1603305785124,605,497,280,524,316,27,36,56,896,0,1,robot
896,robot_007,robot,743.1060671722644,468.9725893824485,9230,693,411,798,528,105,117,56,896,0,2,robot
897,robot_001,robot,479.2771896053898,309.47930702598654,1039,458,288,501,326,43,38,56,896,1,0,robot
897,robot_006,robot,510.5357142857143,300.3152173913044,644,500,280,528,316,28,36,56,896,1,1,robot
897,robot_007,robot,744.4122995198693,466.7363367044642,9789,694,405,799,529,105,124,56,896,1,2,robot
898,robot_001,robot,479.753984063745,309.91035856573706,1004,459,288,502,326,43,38,56,896,2,0,robot
898,robot_006,robot,510.9733542319749,300.6457680250784,638,500,280,528,317,28,37,56,896,2,1,robot
898,robot_007,robot,744.5145829084234,466.4857230267184,9806,694,405,799,528,105,123,56,896,2,2,robot
899,robot_001,robot,481.6461538461538,309.10865384615386,1040,461,286,503,326,42,40,56,896,3,0,robot
899,robot_006,robot,511.0016366612112,300.5204582651391,611,499,280,528,316,29,36,56,896,3,1,robot
899,robot_007,robot,744.5955067601911,466.5091999593372,9837,694,406,800,528,106,122,56,896,3,2,robot
900,robot_001,robot,481.70259481037925,309.84530938123754,1002,461,287,503,326,42,39,56,896,4,0,robot
900,robot_006,robot,510.6983606557377,300.1344262295082,610,499,279,528,316,29,37,56,896,4,1,robot
900,robot_007,robot,744.2040709264505,467.57423145525127,9531,694,412,799,528,105,116,56,896,4,2,robot
901,robot_001,robot,483.071638861629,309.5731108930324,1019,462,287,505,326,43,39,56,896,5,0,robot
901,robot_006,robot,508.2871452420701,298.7696160267112,599,497,278,525,316,28,38,56,896,5,1,robot
901,robot_007,robot,744.9339231105287,469.3316950633464,9156,694,414,799,528,105,114,56,896,5,2,robot
902,robot_001,robot,483.18562874251495,309.79740518962075,1002,462,287,505,326,43,39,56,896,6,0,robot
902,robot_006,robot,506.9450171821306,298.3728522336769,582,496,278,523,316,27,38,56,896,6,1,robot
902,robot_007,robot,745.106480973791,469.4441276455752,9119,695,414,799,528,104,114,56,896,6,2,robot
903,robot_001,robot,483.29618473895584,309.7008032128514,996,463,287,505,326,42,39,56,896,7,0,robot
903,robot_006,robot,506.24028268551234,298.0547703180212,566,495,277,522,315,27,38,56,896,7,1,robot
903,robot_007,robot,744.9148523880086,470.55249059614727,8773,695,415,799,527,104,112,56,896,7,2,robot
904,robot_001,robot,484.2606541129832,309.2784935579782,1009,464,286,506,326,42,40,56,896,8,0,robot
904,robot_006,robot,506.8150183150184,297.7435897435897,546,496,278,522,315,26,37,56,896,8,1,robot
904,robot_007,robot,745.0565088080531,470.5743536948067,8742,695,415,799,527,104,112,56,896,8,2,robot
905,robot_001,robot,486.21194605009634,307.9942196531792,1038,466,285,508,325,42,40,56,896,9,0,robot
905,robot_006,robot,509.54761904761904,297.32783882783883,546,499,278,525,315,26,37,56,896,9,1,robot
905,robot_007,robot,745.3752143592088,469.95838573225103,8747,695,414,799,526,104,112,56,896,9,2,robot
906,robot_001,robot,485.6461538461538,308.1979487179487,975,465,285,507,325,42,40,56,896,10,0,robot
906,robot_006,robot,511.09797297297297,298.1131756756757,592,500,278,528,315,28,37,56,896,10,1,robot
906,robot_007,robot,745.4989751764974,469.61899339558187,8782,695,413,799,526,104,113,56,896,10,2,robot
907,robot_001,robot,485.1786447638604,307.8983572895277,974,465,285,506,324,41,39,56,896,11,0,robot
907,robot_006,robot,512.3404605263158,298.38157894736844,608,501,278,529,315,28,37,56,896,11,1,robot
907,robot_007,robot,745.7417701332726,469.2498006606675,8779,695,414,800,526,105,112,56,896,11,2,robot
908,robot_001,robot,484.14952279957583,307.86002120890777,943,464,285,506,324,42,39,56,896,12,0,robot
908,robot_006,robot,512.690031152648,298.01557632398755,642,501,277,529,314,28,37,56,896,12,1,robot
908,robot_007,robot,746.0660988074958,469.22180579216354,8805,695,413,800,527,105,114,56,896,12,2,robot
909,robot_001,robot,481.36896197327854,307.56115107913666,973,462,285,503,324,41,39,56,896,13,0,robot
909,robot_006,robot,512.0184331797235,297.6036866359447,651,501,277,529,313,28,36,56,896,13,1,robot
909,robot_007,robot,746.5022749972256,467.7897014759738,9011,695,412,801,526,106,114,56,896,13,2,robot
910,robot_001,robot,478.4106776180698,307.5369609856263,974,459,284,501,324,42,40,56,896,14,0,robot
910,robot_006,robot,510.4081325301205,297.769578313253,664,499,277,528,314,29,37,56,896,14,1,robot
910,robot_007,robot,746.5669806094182,467.7369529085873,9025,695,412,801,526,106,114,56,896,14,2,robot
911,robot_001,robot,476.7760416666667,307.01666666666665,960,457,284,499,323,42,39,56,896,15,0,robot
911,robot_006,robot,508.566765578635,297.2878338278932,674,497,277,526,313,29,36,56,896,15,1,robot
911,robot_007,robot,746.7723731077471,467.79107301869993,8984,695,411,801,526,106,115,56,896,15,2,robot
912,robot_001,robot,475.9238636363637,307.0534090909091,880,457,284,498,322,41,38,57,912,0,1,robot
912,robot_006,robot,505.5207715133531,297.21364985163206,674,490,278,522,312,32,34,57,912,0,2,robot
912,robot_007,robot,747.1720626930558,468.0636082828052,8741,697,412,800,524,103,112,57,912,0,0,robot
913,robot_001,robot,476.7090119435396,306.33441910966343,921,458,284,498,322,40,38,57,912,1,1,robot
913,robot_006,robot,503.278125,296.25,640,489,276,520,312,31,36,57,912,1,2,robot
913,robot_007,robot,747.3283912369993,467.2098915689312,9038,695,409,801,526,106,117,57,912,1,0,robot
914,robot_001,robot,476.9923580786026,306.127729257642,916,458,284,498,322,40,38,57,912,2,1,robot
914,robot_006,robot,503.8247933884297,296.500826446281,605,492,277,520,312,28,35,57,912,2,2,robot
914,robot_007,robot,747.4619980086293,467.02555592432793,9039,695,409,801,525,106,116,57,912,2,0,robot
915,robot_001,robot,478.2422360248447,306.19565217391306,966,459,283,500,322,41,39,57,912,3,1,robot
915,robot_006,robot,503.97693574958816,296.26029654036245,607,492,277,520,312,28,35,57,912,3,2,robot
915,robot_007,robot,747.6519678095028,466.8147943997354,9071,696,408,801,525,105,117,57,912,3,0,robot
916,robot_001,robot,479.30371900826447,306.6446280991736,968,460,284,502,323,42,39,57,912,4,1,robot
916,robot_006,robot,505.0439024390244,296.3528455284553,615,493,277,521,313,28,36,57,912,4,2,robot
916,robot_007,robot,747.86302576525,466.78661087866107,9082,696,409,801,525,105,116,57,912,4,0,robot
917,robot_001,robot,480.38952879581154,307.7350785340314,955,461,285,503,324,42,39,57,912,5,1,robot
917,robot_006,robot,508.897476340694,296.9921135646688,634,497,277,526,313,29,36,57,912,5,2,robot
917,robot_007,robot,747.960580223674,467.4038312479238,9031,696,411,801,525,105,114,57,912,5,0,robot
918,robot_001,robot,481.1440501043841,308.213987473904,958,461,285,504,324,43,39,57,912,6,1,robot
918,robot_006,robot,509.751166407465,297.30015552099536,643,497,277,528,312,31,35,57,912,6,2,robot
918,robot_007,robot,748.0167090848734,467.2671240455904,9037,696,411,801,525,105,114,57,912,6,0,robot
919,robot_001,robot,481.4825102880658,308.24588477366257,972,461,285,504,324,43,39,57,912,7,1,robot
919,robot_006,robot,510.1102362204724,297.27086614173226,635,497,277,528,312,31,35,57,912,7,2,robot
919,robot_007,robot,748.1613832853026,467.1535136333407,9022,696,411,801,525,105,114,57,912,7,0,robot
920,robot_001,robot,481.3354037267081,308.3312629399586,966,461,285,504,325,43,40,57,912,8,1,robot
920,robot_006,robot,510.2078125,297.0859375,640,497,277,528,312,31,35,57,912,8,2,robot
920,robot_007,robot,748.1388367729832,466.9714159585035,9061,696,411,801,524,105,113,57,912,8,0,robot
921,robot_001,robot,480.0465356773527,308.1758014477766,967,460,285,503,324,43,39,57,912,9,1,robot
921,robot_006,robot,509.6578947368421,296.3003095975232,646,497,276,527,311,30,35,57,912,9,2,robot
921,robot_007,robot,748.3271459106761,468.0201372482844,8889,696,415,801,525,105,110,57,912,9,0,robot
922,robot_001,robot,479.78164556962025,308.2542194092827,948,460,284,503,324,43,40,57,912,10,1,robot
922,robot_006,robot,508.6833333333333,295.8924242424242,660,495,276,526,311,31,35,57,912,10,2,robot
922,robot_007,robot,748.4399313501144,468.65732265446223,8740,696,416,801,525,105,109,57,912,10,0,robot
923,robot_001,robot,479.8393839383938,308.3652365236524,909,460,285,502,324,42,39,57,912,11,1,robot
923,robot_006,robot,507.9305993690852,295.5488958990536,634,495,276,525,311,30,35,57,912,11,2,robot
923,robot_007,robot,748.563366115333,467.6761287438534,8948,696,413,801,525,105,112,57,912,11,0,robot
924,robot_001,robot,480.5257142857143,307.712,875,461,284,503,323,42,39,57,912,12,1,robot
924,robot_006,robot,507.5195007800312,295.421216848674,641,493,276,525,311,32,35,57,912,12,2,robot
924,robot_007,robot,747.9578378378378,465.9274594594594,9250,697,410,801,525,104,115,57,912,12,0,robot
925,robot_001,robot,481.4391657010429,306.6848203939745,863,463,283,503,322,40,39,57,912,13,1,robot
925,robot_006,robot,508.2432045779685,295.18311874105865,699,494,275,526,311,32,36,57,912,13,2,robot
925,robot_007,robot,747.1993420376273,463.7191323121209,9727,697,408,802,525,105,117,57,912,13,0,robot
926,robot_001,robot,483.1243124312432,305.6193619361936,909,464,282,505,321,41,39,57,912,14,1,robot
926,robot_006,robot,509.9386861313869,294.6321167883212,685,497,275,527,311,30,36,57,912,14,2,robot
926,robot_007,robot,747.0275952693823,463.16941271606186,9893,697,407,802,525,105,118,57,912,14,0,robot
927,robot_001,robot,483.8779134295228,305.32630410654826,901,465,281,505,321,40,40,57,912,15,1,robot
927,robot_006,robot,511.197247706422,294.934250764526,654,499,276,528,311,29,35,57,912,15,2,robot
927,robot_007,robot,747.0679660674612,463.1922843869925,9902,697,407,802,525,105,118,57,912,15,0,robot
928,robot_001,robot,485.3078651685393,305.0303370786517,890,466,282,506,321,40,39,58,928,0,2,robot
928,robot_006,robot,513.227027027027,295.25765765765766,555,503,276,529,310,26,34,58,928,0,1,robot
928,robot_007,robot,747.324354657688,463.9828588919498,9801,697,409,801,526,104,117,58,928,0,0,robot
929,robot_001,robot,485.6389496717724,304.1017505470459,914,467,280,507,320,40,40,58,928,1,2,robot
929,robot_006,robot,516.7937411095306,295.3641536273115,703,503,275,534,311,31,36,58,928,1,1,robot
929,robot_007,robot,747.3066760790641,463.5631302944736,9916,697,408,802,525,105,117,58,928,1,0,robot
930,robot_001,robot,486.21420882669537,303.56081808396124,929,468,280,508,320,40,40,58,928,2,2,robot
930,robot_006,robot,518.7431059506531,295.9579100145138,689,506,275,536,311,30,36,58,928,2,1,robot
930,robot_007,robot,747.2978164173069,463.4352001617469,9892,697,408,802,525,105,117,58,928,2,0,robot
931,robot_001,robot,487.1138121546961,302.9480662983425,905,469,280,508,319,39,39,58,928,3,2,robot
931,robot_006,robot,520.5949197860963,295.4344919786096,748,506,275,539,311,33,36,58,928,3,1,robot
931,robot_007,robot,747.2956820709879,463.3450298311255,9889,697,408,802,524,105,116,58,928,3,0,robot
932,robot_001,robot,486.76959064327485,302.8421052631579,855,469,280,508,319,39,39,58,928,4,2,robot
932,robot_006,robot,521.1589805825242,295.0218446601942,824,506,274,540,311,34,37,58,928,4,1,robot
932,robot_007,robot,747.2348186319086,463.2741234717592,9897,697,408,802,524,105,116,58,928,4,0,robot
933,robot_001,robot,487.7063921993499,302.03250270855904,923,469,279,509,319,40,40,58,928,5,2,robot
933,robot_006,robot,521.3007614213197,295.26142131979697,788,508,275,540,311,32,36,58,928,5,1,robot
933,robot_007,robot,747.3069316920594,463.3577842800928,9911,697,408,802,525,105,117,58,928,5,0,robot
934,robot_001,robot,487.35421166306696,302.2051835853132,926,469,279,509,319,40,40,58,928,6,2,robot
934,robot_006,robot,522.2189421894219,295.29643296432965,813,508,275,542,311,34,36,58,928,6,1,robot
934,robot_007,robot,747.346569667576,463.2382540163686,9897,697,408,802,524,105,116,58,928,6,0,robot
935,robot_001,robot,487.87702265372167,302.3257820927724,927,470,279,509,319,39,40,58,928,7,2,robot
935,robot_006,robot,522.1775585696671,294.94451294697905,811,508,275,542,311,34,36,58,928,7,1,robot
935,robot_007,robot,747.3343422114608,463.4030468119451,9912,697,408,802,524,105,116,58,928,7,0,robot
936,robot_001,robot,488.0710553814002,302.3793103448276,957,469,278,510,319,41,41,58,928,8,2,robot
936,robot_006,robot,522.6194029850747,295.3532338308458,804,508,275,542,311,34,36,58,928,8,1,robot
936,robot_007,robot,747.3493537964458,463.4236672051696,9904,697,408,802,524,105,116,58,928,8,0,robot
937,robot_001,robot,486.9517819706499,303.62578616352204,954,468,280,509,320,41,40,58,928,9,2,robot
937,robot_006,robot,522.3134872417983,295.7776427703524,823,508,275,542,312,34,37,58,928,9,1,robot
937,robot_007,robot,747.4354512343181,463.3838526912181,9884,697,408,802,524,105,116,58,928,9,0,robot
938,robot_001,robot,486.0416666666667,304.12393162393164,936,467,280,508,320,41,40,58,928,10,2,robot
938,robot_006,robot,522.2200725513906,296.2418379685611,827,507,275,542,312,35,37,58,928,10,1,robot
938,robot_007,robot,747.4848147398259,463.4099007896335,9878,697,408,802,524,105,116,58,928,10,0,robot
939,robot_001,robot,485.7637362637363,304.467032967033,910,467,281,507,320,40,39,58,928,11,2,robot
939,robot_006,robot,521.9095238095238,296.2857142857143,840,506,275,542,312,36,37,58,928,11,1,robot
939,robot_007,robot,747.4731095835018,463.4551152446421,9892,697,408,802,524,105,116,58,928,11,0,robot
940,robot_001,robot,484.1456422018349,305.01032110091745,872,465,281,506,320,41,39,58,928,12,2,robot
940,robot_006,robot,521.5412186379929,296.56033452807645,837,506,275,542,312,36,37,58,928,12,1,robot
940,robot_007,robot,747.7645694696512,463.5456745311555,9918,697,408,802,525,105,117,58,928,12,0,robot
941,robot_001,robot,480.0352272727273,305.24886363636364,880,461,281,502,320,41,39,58,928,13,2,robot
941,robot_006,robot,520.4196762141968,296.32876712328766,803,504,275,540,311,36,36,58,928,13,1,robot
941,robot_007,robot,747.7982828282828,463.530505050505,9900,697,408,802,525,105,117,58,928,13,0,robot
942,robot_001,robot,479.6674107142857,304.86607142857144,896,461,281,502,320,41,39,58,928,14,2,robot
942,robot_006,robot,519.4,296.22125,800,503,275,539,311,36,36,58,928,14,1,robot
942,robot_007,robot,747.8091340810347,463.50085884611497,9897,697,408,802,525,105,117,58,928,14,0,robot
943,robot_001,robot,479.0445205479452,305.17009132420094,876,460,282,501,321,41,39,58,928,15,2,robot
943,robot_006,robot,518.3095541401274,296.5184713375796,785,502,275,538,311,36,36,58,928,15,1,robot
943,robot_007,robot,747.7888092111908,463.4806585193415,9901,697,408,803,525,106,117,58,928,15,0,robot
944,robot_001,robot,479.479674796748,305.5331010452962,861,461,283,501,321,40,38,59,944,0,2,robot
944,robot_006,robot,516.3572413793104,296.591724137931,725,501,275,534,311,33,36,59,944,0,1,robot
944,robot_007,robot,747.9045947341249,463.49912235415593,9685,698,409,802,525,104,116,59,944,0,0,robot
945,robot_001,robot,481.4563986409966,304.7836919592299,883,464,282,503,321,39,39,59,944,1,2,robot
945,robot_006,robot,514.1805970149254,295.3373134328358,670,501,275,531,310,30,35,59,944,1,1,robot
945,robot_007,robot,748.0832320777643,463.4024908869988,9876,698,408,803,525,105,117,59,944,1,0,robot
946,robot_001,robot,482.1412556053812,304.88452914798205,892,464,282,504,321,40,39,59,944,2,2,robot
946,robot_006,robot,511.7554904831625,295.3045387994144,683,498,275,529,311,31,36,59,944,2,1,robot
946,robot_007,robot,748.17700729927,463.4451540957015,9864,698,408,803,525,105,117,59,944,2,0,robot
947,robot_001,robot,482.77777777777777,305.1307189542484,918,464,282,505,321,41,39,59,944,3,2,robot
947,robot_006,robot,511.1899852724595,293.52282768777616,679,499,274,527,310,28,36,59,944,3,1,robot
947,robot_007,robot,748.3024365482233,463.37065989847713,9850,698,408,803,525,105,117,59,944,3,0,robot
948,robot_001,robot,483.514657980456,304.86319218241044,921,465,281,505,321,40,40,59,944,4,2,robot
948,robot_006,robot,510.628526645768,293.0815047021944,638,499,274,526,309,27,35,59,944,4,1,robot
948,robot_007,robot,748.4575806778973,463.36502942967326,9854,698,408,803,525,105,117,59,944,4,0,robot
949,robot_001,robot,485.443970117396,304.5080042689434,937,466,281,506,320,40,39,59,944,5,2,robot
949,robot_006,robot,511.72742200328406,293.0394088669951,609,501,274,527,309,26,35,59,944,5,1,robot
949,robot_007,robot,748.5733940313606,463.34850784016186,9885,698,408,803,525,105,117,59,944,5,0,robot
950,robot_001,robot,486.0779487179488,303.8194871794872,975,467,279,507,321,40,42,59,944,6,2,robot
950,robot_006,robot,512.0282574568289,293.28257456828885,637,501,274,528,310,27,36,59,944,6,1,robot
950,robot_007,robot,748.6065043934956,463.33491566508434,9901,698,408,803,525,105,117,59,944,6,0,robot
951,robot_001,robot,486.2622448979592,303.41326530612247,980,468,279,507,320,39,41,59,944,7,2,robot
951,robot_006,robot,512.5383411580594,293.6635367762128,639,501,275,529,310,28,35,59,944,7,1,robot
951,robot_007,robot,748.645297853039,463.3307126297752,9921,698,408,803,525,105,117,59,944,7,0,robot
952,robot_001,robot,485.8454452405322,303.7123848515865,977,467,279,507,320,40,41,59,944,8,2,robot
952,robot_006,robot,513.4404388714734,295.1128526645768,638,501,275,530,311,29,36,59,944,8,1,robot
952,robot_007,robot,748.863137767938,463.3927744792191,9937,698,408,803,525,105,117,59,944,8,0,robot
953,robot_001,robot,482.1866812227074,304.2652838427948,916,464,280,504,320,40,40,59,944,9,2,robot
953,robot_006,robot,514.5475841874085,295.8887262079063,683,502,275,532,311,30,36,59,944,9,1,robot
